AnswerText,SurveyID,UserID,QuestionID,question name,question ID
1,2014,743,9,,
1,2014,744,9,,
1,2014,745,9,,
1,2014,746,9,,
1,2014,747,9,,
1,2014,748,9,,
1,2014,749,9,,
1,2014,750,9,,
1,2014,751,9,,
1,2014,752,9,,
1,2014,753,9,,
1,2014,754,9,,
1,2014,755,9,,
0,2014,756,9,,
0,2014,757,9,,
1,2014,758,9,,
1,2014,759,9,,
0,2014,760,9,,
1,2014,761,9,,
0,2014,762,9,,
1,2014,763,9,,
1,2014,764,9,,
1,2014,765,9,,
1,2014,766,9,,
1,2014,767,9,,
1,2014,768,9,,
1,2014,769,9,,
1,2014,770,9,,
0,2014,771,9,,
1,2014,772,9,,
0,2014,773,9,,
0,2014,774,9,,
1,2014,775,9,,
0,2014,776,9,,
1,2014,777,9,,
0,2014,778,9,,
1,2014,779,9,,
1,2014,780,9,,
1,2014,781,9,,
1,2014,782,9,,
1,2014,783,9,,
1,2014,784,9,,
1,2014,785,9,,
0,2014,786,9,,
1,2014,787,9,,
1,2014,788,9,,
0,2014,789,9,,
1,2014,790,9,,
1,2014,791,9,,
1,2014,792,9,,
1,2014,793,9,,
0,2014,794,9,,
1,2014,795,9,,
1,2014,796,9,,
1,2014,797,9,,
1,2014,798,9,,
1,2014,799,9,,
1,2014,800,9,,
0,2014,801,9,,
1,2014,802,9,,
1,2014,803,9,,
1,2014,804,9,,
1,2014,805,9,,
1,2014,806,9,,
0,2014,807,9,,
1,2014,808,9,,
1,2014,809,9,,
1,2014,810,9,,
1,2014,811,9,,
1,2014,812,9,,
0,2014,813,9,,
1,2014,814,9,,
1,2014,815,9,,
1,2014,816,9,,
1,2014,817,9,,
1,2014,818,9,,
1,2014,819,9,,
1,2014,820,9,,
0,2014,821,9,,
1,2014,822,9,,
1,2014,823,9,,
1,2014,824,9,,
1,2014,825,9,,
1,2014,826,9,,
1,2014,827,9,,
1,2014,828,9,,
1,2014,829,9,,
0,2014,830,9,,
0,2014,831,9,,
1,2014,832,9,,
1,2014,833,9,,
1,2014,834,9,,
1,2014,835,9,,
0,2014,836,9,,
1,2014,837,9,,
1,2014,838,9,,
0,2014,839,9,,
1,2014,840,9,,
0,2014,841,9,,
1,2014,842,9,,
1,2014,843,9,,
1,2014,844,9,,
0,2014,845,9,,
1,2014,846,9,,
1,2014,847,9,,
1,2014,848,9,,
1,2014,849,9,,
1,2014,850,9,,
1,2014,851,9,,
1,2014,852,9,,
0,2014,853,9,,
1,2014,854,9,,
1,2014,855,9,,
1,2014,856,9,,
1,2014,857,9,,
1,2014,858,9,,
1,2014,859,9,,
0,2014,860,9,,
0,2014,861,9,,
1,2014,862,9,,
0,2014,863,9,,
1,2014,864,9,,
0,2014,865,9,,
1,2014,866,9,,
1,2014,867,9,,
1,2014,868,9,,
1,2014,869,9,,
1,2014,870,9,,
1,2014,871,9,,
1,2014,872,9,,
0,2014,873,9,,
1,2014,874,9,,
0,2014,875,9,,
1,2014,876,9,,
1,2014,877,9,,
0,2014,878,9,,
0,2014,879,9,,
1,2014,880,9,,
1,2014,881,9,,
1,2014,882,9,,
1,2014,883,9,,
1,2014,884,9,,
1,2014,885,9,,
0,2014,886,9,,
1,2014,887,9,,
0,2014,888,9,,
1,2014,889,9,,
1,2014,890,9,,
0,2014,891,9,,
1,2014,892,9,,
1,2014,893,9,,
1,2014,894,9,,
1,2014,895,9,,
0,2014,896,9,,
1,2014,897,9,,
1,2014,898,9,,
1,2014,899,9,,
1,2014,900,9,,
0,2014,901,9,,
1,2014,902,9,,
1,2014,903,9,,
1,2014,904,9,,
1,2014,905,9,,
1,2014,906,9,,
1,2014,907,9,,
1,2014,908,9,,
1,2014,909,9,,
1,2014,910,9,,
1,2014,911,9,,
1,2014,912,9,,
1,2014,913,9,,
1,2014,914,9,,
1,2014,915,9,,
1,2014,916,9,,
1,2014,917,9,,
1,2014,918,9,,
1,2014,919,9,,
1,2014,920,9,,
1,2014,921,9,,
0,2014,922,9,,
0,2014,923,9,,
0,2014,924,9,,
1,2014,925,9,,
1,2014,926,9,,
0,2014,927,9,,
1,2014,928,9,,
1,2014,929,9,,
1,2014,930,9,,
0,2014,931,9,,
1,2014,932,9,,
1,2014,933,9,,
1,2014,934,9,,
1,2014,935,9,,
0,2014,936,9,,
1,2014,937,9,,
1,2014,938,9,,
1,2014,939,9,,
1,2014,940,9,,
1,2014,941,9,,
1,2014,942,9,,
1,2014,943,9,,
1,2014,944,9,,
1,2014,945,9,,
1,2014,946,9,,
0,2014,947,9,,
1,2014,948,9,,
1,2014,949,9,,
1,2014,950,9,,
1,2014,951,9,,
0,2014,952,9,,
1,2014,953,9,,
1,2014,954,9,,
1,2014,955,9,,
1,2014,956,9,,
0,2014,957,9,,
1,2014,958,9,,
1,2014,959,9,,
1,2014,960,9,,
1,2014,961,9,,
1,2014,962,9,,
0,2014,963,9,,
1,2014,964,9,,
0,2014,965,9,,
1,2014,966,9,,
1,2014,967,9,,
1,2014,968,9,,
0,2014,969,9,,
1,2014,970,9,,
1,2014,971,9,,
1,2014,972,9,,
1,2014,973,9,,
1,2014,974,9,,
1,2014,975,9,,
1,2014,976,9,,
1,2014,977,9,,
0,2014,978,9,,
1,2014,979,9,,
1,2014,980,9,,
1,2014,981,9,,
1,2014,982,9,,
0,2014,983,9,,
1,2014,984,9,,
1,2014,985,9,,
1,2014,986,9,,
1,2014,987,9,,
1,2014,988,9,,
1,2014,989,9,,
1,2014,990,9,,
1,2014,991,9,,
1,2014,992,9,,
1,2014,993,9,,
1,2014,994,9,,
1,2014,995,9,,
1,2014,996,9,,
1,2014,997,9,,
0,2014,998,9,,
1,2014,999,9,,
1,2014,1000,9,,
1,2014,1001,9,,
1,2014,1002,9,,
1,2014,1003,9,,
1,2014,1004,9,,
1,2014,1005,9,,
1,2014,1006,9,,
0,2014,1007,9,,
1,2014,1008,9,,
1,2014,1009,9,,
1,2014,1010,9,,
0,2014,1011,9,,
1,2014,1012,9,,
0,2014,1013,9,,
1,2014,1014,9,,
1,2014,1015,9,,
1,2014,1016,9,,
1,2014,1017,9,,
0,2014,1018,9,,
1,2014,1019,9,,
1,2014,1020,9,,
1,2014,1021,9,,
0,2014,1022,9,,
1,2014,1023,9,,
1,2014,1024,9,,
1,2014,1025,9,,
1,2014,1026,9,,
1,2014,1027,9,,
1,2014,1028,9,,
1,2014,1029,9,,
0,2014,1030,9,,
1,2014,1031,9,,
1,2014,1032,9,,
0,2014,1033,9,,
1,2014,1034,9,,
0,2014,1035,9,,
1,2014,1036,9,,
1,2014,1037,9,,
0,2014,1038,9,,
1,2014,1039,9,,
1,2014,1040,9,,
1,2014,1041,9,,
1,2014,1042,9,,
1,2014,1043,9,,
1,2014,1044,9,,
0,2014,1045,9,,
1,2014,1046,9,,
1,2014,1047,9,,
1,2014,1048,9,,
0,2014,1049,9,,
1,2014,1050,9,,
1,2014,1051,9,,
0,2014,1052,9,,
1,2014,1053,9,,
1,2014,1054,9,,
0,2014,1055,9,,
1,2014,1056,9,,
1,2014,1057,9,,
1,2014,1058,9,,
1,2014,1059,9,,
1,2014,1060,9,,
0,2014,1061,9,,
1,2014,1062,9,,
1,2014,1063,9,,
1,2014,1064,9,,
1,2014,1065,9,,
0,2014,1066,9,,
1,2014,1067,9,,
0,2014,1068,9,,
0,2014,1069,9,,
1,2014,1070,9,,
1,2014,1071,9,,
1,2014,1072,9,,
1,2014,1073,9,,
0,2014,1074,9,,
1,2014,1075,9,,
1,2014,1076,9,,
1,2014,1077,9,,
1,2014,1078,9,,
1,2014,1079,9,,
1,2014,1080,9,,
1,2014,1081,9,,
1,2014,1082,9,,
0,2014,1083,9,,
0,2014,1084,9,,
0,2014,1085,9,,
1,2014,1086,9,,
1,2014,1087,9,,
0,2014,1088,9,,
1,2014,1089,9,,
1,2014,1090,9,,
1,2014,1091,9,,
0,2014,1092,9,,
1,2014,1093,9,,
1,2014,1094,9,,
1,2014,1095,9,,
0,2014,1096,9,,
1,2014,1097,9,,
1,2014,1098,9,,
0,2014,1099,9,,
1,2014,1100,9,,
1,2014,1101,9,,
1,2014,1102,9,,
1,2014,1103,9,,
1,2014,1104,9,,
1,2014,1105,9,,
1,2014,1106,9,,
1,2014,1107,9,,
1,2014,1108,9,,
1,2014,1109,9,,
1,2014,1110,9,,
1,2014,1111,9,,
1,2014,1112,9,,
1,2014,1113,9,,
1,2014,1114,9,,
0,2014,1115,9,,
1,2014,1116,9,,
1,2014,1117,9,,
1,2014,1118,9,,
0,2014,1119,9,,
1,2014,1120,9,,
1,2014,1121,9,,
0,2014,1122,9,,
1,2014,1123,9,,
0,2014,1124,9,,
1,2014,1125,9,,
1,2014,1126,9,,
1,2014,1127,9,,
1,2014,1128,9,,
1,2014,1129,9,,
0,2014,1130,9,,
0,2014,1131,9,,
1,2014,1132,9,,
1,2014,1133,9,,
1,2014,1134,9,,
1,2014,1135,9,,
0,2014,1136,9,,
1,2014,1137,9,,
1,2014,1138,9,,
1,2014,1139,9,,
0,2014,1140,9,,
1,2014,1141,9,,
1,2014,1142,9,,
0,2014,1143,9,,
0,2014,1144,9,,
0,2014,1145,9,,
1,2014,1146,9,,
1,2014,1147,9,,
0,2014,1148,9,,
0,2014,1149,9,,
1,2014,1150,9,,
1,2014,1151,9,,
1,2014,1152,9,,
1,2014,1153,9,,
0,2014,1154,9,,
0,2014,1155,9,,
1,2014,1156,9,,
1,2014,1157,9,,
1,2014,1158,9,,
1,2014,1159,9,,
1,2014,1160,9,,
1,2014,1161,9,,
1,2014,1162,9,,
1,2014,1163,9,,
1,2014,1164,9,,
0,2014,1165,9,,
1,2014,1166,9,,
0,2014,1167,9,,
1,2014,1168,9,,
1,2014,1169,9,,
1,2014,1170,9,,
1,2014,1171,9,,
0,2014,1172,9,,
1,2014,1173,9,,
1,2014,1174,9,,
0,2014,1175,9,,
1,2014,1176,9,,
1,2014,1177,9,,
1,2014,1178,9,,
1,2014,1179,9,,
1,2014,1180,9,,
1,2014,1181,9,,
0,2014,1182,9,,
0,2014,1183,9,,
1,2014,1184,9,,
1,2014,1185,9,,
0,2014,1186,9,,
1,2014,1187,9,,
1,2014,1188,9,,
1,2014,1189,9,,
1,2014,1190,9,,
1,2014,1191,9,,
1,2014,1192,9,,
1,2014,1193,9,,
1,2014,1194,9,,
1,2014,1195,9,,
0,2014,1196,9,,
1,2014,1197,9,,
1,2014,1198,9,,
1,2014,1199,9,,
1,2014,1200,9,,
1,2014,1201,9,,
1,2014,1202,9,,
1,2014,1203,9,,
1,2014,1204,9,,
1,2014,1205,9,,
1,2014,1206,9,,
0,2014,1207,9,,
1,2014,1208,9,,
1,2014,1209,9,,
1,2014,1210,9,,
1,2014,1211,9,,
1,2014,1212,9,,
0,2014,1213,9,,
1,2014,1214,9,,
1,2014,1215,9,,
1,2014,1216,9,,
0,2014,1217,9,,
1,2014,1218,9,,
1,2014,1219,9,,
1,2014,1220,9,,
1,2014,1221,9,,
1,2014,1222,9,,
1,2014,1223,9,,
1,2014,1224,9,,
1,2014,1225,9,,
1,2014,1226,9,,
0,2014,1227,9,,
1,2014,1228,9,,
1,2014,1229,9,,
1,2014,1230,9,,
1,2014,1231,9,,
1,2014,1232,9,,
0,2014,1233,9,,
1,2014,1234,9,,
0,2014,1235,9,,
1,2014,1236,9,,
1,2014,1237,9,,
1,2014,1238,9,,
0,2014,1239,9,,
1,2014,1240,9,,
1,2014,1241,9,,
1,2014,1242,9,,
1,2014,1243,9,,
1,2014,1244,9,,
0,2014,1245,9,,
0,2014,1246,9,,
1,2014,1247,9,,
1,2014,1248,9,,
1,2014,1249,9,,
1,2014,1250,9,,
1,2014,1251,9,,
0,2014,1252,9,,
1,2014,1253,9,,
0,2014,1254,9,,
1,2014,1255,9,,
1,2014,1256,9,,
1,2014,1257,9,,
1,2014,1258,9,,
0,2014,1259,9,,
0,2014,1260,9,,
Male,2016,1261,2,,
Male,2016,1262,2,,
Male,2016,1263,2,,
Male,2016,1264,2,,
Female,2016,1265,2,,
Male,2016,1266,2,,
Male,2016,1267,2,,
Female,2016,1268,2,,
Female,2016,1269,2,,
Male,2016,1270,2,,
Male,2016,1271,2,,
Male,2016,1272,2,,
Female,2016,1273,2,,
Male,2016,1274,2,,
Male,2016,1275,2,,
Male,2016,1276,2,,
Female,2016,1277,2,,
Male,2016,1278,2,,
Female,2016,1279,2,,
Male,2016,1280,2,,
Male,2016,1281,2,,
Male,2016,1282,2,,
Male,2016,1283,2,,
Male,2016,1284,2,,
Male,2016,1285,2,,
Male,2016,1286,2,,
Male,2016,1287,2,,
Male,2016,1288,2,,
Female,2016,1289,2,,
Bigender,2016,1290,2,,
non-binary,2016,1291,2,,
Male,2016,1292,2,,
Male,2016,1293,2,,
Male,2016,1294,2,,
Male,2016,1295,2,,
Male,2016,1296,2,,
Male,2016,1297,2,,
Male,2016,1298,2,,
Male,2016,1299,2,,
Male,2016,1300,2,,
Male,2016,1301,2,,
Male,2016,1302,2,,
Female assigned at birth,2016,1303,2,,
Male,2016,1304,2,,
Male,2016,1305,2,,
Male,2016,1306,2,,
Male,2016,1307,2,,
Male,2016,1308,2,,
Male,2016,1309,2,,
Female,2016,1310,2,,
Male,2016,1311,2,,
Male,2016,1312,2,,
Male,2016,1313,2,,
Male,2016,1314,2,,
Male,2016,1315,2,,
Female,2016,1316,2,,
Male,2016,1317,2,,
Male,2016,1318,2,,
Female,2016,1319,2,,
Male,2016,1320,2,,
Male,2016,1321,2,,
Male,2016,1322,2,,
Male,2016,1323,2,,
Male,2016,1324,2,,
Male,2016,1325,2,,
Male,2016,1326,2,,
Female,2016,1327,2,,
Male,2016,1328,2,,
Male,2016,1329,2,,
Male,2016,1330,2,,
Male,2016,1331,2,,
Male,2016,1332,2,,
Male,2016,1333,2,,
Male,2016,1334,2,,
Male,2016,1335,2,,
Male,2016,1336,2,,
Male,2016,1337,2,,
Female,2016,1338,2,,
Male,2016,1339,2,,
Male,2016,1340,2,,
Male,2016,1341,2,,
Male,2016,1342,2,,
Male,2016,1343,2,,
Male,2016,1344,2,,
Male,2016,1345,2,,
Male,2016,1346,2,,
Male,2016,1347,2,,
Male,2016,1348,2,,
Male,2016,1349,2,,
Female,2016,1350,2,,
Male,2016,1351,2,,
Male,2016,1352,2,,
Male,2016,1353,2,,
Male,2016,1354,2,,
Female,2016,1355,2,,
Male,2016,1356,2,,
Female,2016,1357,2,,
Male,2016,1358,2,,
Male,2016,1359,2,,
Female,2016,1360,2,,
Male,2016,1361,2,,
Male,2016,1362,2,,
Male,2016,1363,2,,
fm,2016,1364,2,,
Male,2016,1365,2,,
Male,2016,1366,2,,
Female,2016,1367,2,,
Female,2016,1368,2,,
Male,2016,1369,2,,
Male,2016,1370,2,,
Male,2016,1371,2,,
Male,2016,1372,2,,
Male,2016,1373,2,,
Male,2016,1374,2,,
Female,2016,1375,2,,
Male,2016,1376,2,,
Male,2016,1377,2,,
Female,2016,1378,2,,
Female,2016,1379,2,,
Male,2016,1380,2,,
Male,2016,1381,2,,
Female,2016,1382,2,,
Male,2016,1383,2,,
Female,2016,1384,2,,
Female,2016,1385,2,,
Female,2016,1386,2,,
Female,2016,1387,2,,
Male,2016,1388,2,,
Male,2016,1389,2,,
Female,2016,1390,2,,
Male,2016,1391,2,,
Male,2016,1392,2,,
Male,2016,1393,2,,
Male,2016,1394,2,,
Male,2016,1395,2,,
Male,2016,1396,2,,
Male,2016,1397,2,,
Male,2016,1398,2,,
Female,2016,1399,2,,
Male,2016,1400,2,,
"Transitioned, M2F",2016,1401,2,,
Female,2016,1402,2,,
Female,2016,1403,2,,
Male,2016,1404,2,,
Female,2016,1405,2,,
Male,2016,1406,2,,
Male,2016,1407,2,,
Male,2016,1408,2,,
Genderfluid (born female),2016,1409,2,,
Male,2016,1410,2,,
Male,2016,1411,2,,
Male,2016,1412,2,,
Female,2016,1413,2,,
Male,2016,1414,2,,
Female,2016,1415,2,,
Male,2016,1416,2,,
Male,2016,1417,2,,
Male,2016,1418,2,,
Male,2016,1419,2,,
Male,2016,1420,2,,
Male,2016,1421,2,,
Female,2016,1422,2,,
Female,2016,1423,2,,
Female,2016,1424,2,,
Male,2016,1425,2,,
Male,2016,1426,2,,
Female,2016,1427,2,,
Male,2016,1428,2,,
Male,2016,1429,2,,
Male,2016,1430,2,,
Male,2016,1431,2,,
Male,2016,1432,2,,
Male,2016,1433,2,,
Male,2016,1434,2,,
Male,2016,1435,2,,
Male,2016,1436,2,,
Female,2016,1437,2,,
Female,2016,1438,2,,
Male,2016,1439,2,,
Male,2016,1440,2,,
Male,2016,1441,2,,
Male,2016,1442,2,,
Other/Transfeminine,2016,1443,2,,
Male,2016,1444,2,,
Male,2016,1445,2,,
Male,2016,1446,2,,
Male,2016,1447,2,,
Female,2016,1448,2,,
Male,2016,1449,2,,
Male,2016,1450,2,,
Male,2016,1451,2,,
Male,2016,1452,2,,
Male,2016,1453,2,,
Male,2016,1454,2,,
Female,2016,1455,2,,
Male,2016,1456,2,,
Male,2016,1457,2,,
Male,2016,1458,2,,
Male,2016,1459,2,,
Male,2016,1460,2,,
Female,2016,1461,2,,
Male,2016,1462,2,,
Male,2016,1463,2,,
Female or Multi-Gender Femme,2016,1464,2,,
Male,2016,1465,2,,
Male,2016,1466,2,,
Male,2016,1467,2,,
Male,2016,1468,2,,
Male,2016,1469,2,,
Male,2016,1470,2,,
Male,2016,1471,2,,
Male,2016,1472,2,,
Female,2016,1473,2,,
Male,2016,1474,2,,
Male,2016,1475,2,,
Male,2016,1476,2,,
Male,2016,1477,2,,
Male,2016,1478,2,,
Male,2016,1479,2,,
Male,2016,1480,2,,
Male,2016,1481,2,,
Male,2016,1482,2,,
Male,2016,1483,2,,
Female,2016,1484,2,,
Male,2016,1485,2,,
Female,2016,1486,2,,
Male,2016,1487,2,,
Male,2016,1488,2,,
Male,2016,1489,2,,
Female,2016,1490,2,,
Female,2016,1491,2,,
Male,2016,1492,2,,
Male,2016,1493,2,,
Female,2016,1494,2,,
Male,2016,1495,2,,
Male,2016,1496,2,,
Male,2016,1497,2,,
Male,2016,1498,2,,
Male,2016,1499,2,,
Male,2016,1500,2,,
Male,2016,1501,2,,
Male,2016,1502,2,,
Female,2016,1503,2,,
Male,2016,1504,2,,
Male,2016,1505,2,,
Female,2016,1506,2,,
Male,2016,1507,2,,
Female,2016,1508,2,,
Male,2016,1509,2,,
Male,2016,1510,2,,
Female,2016,1511,2,,
Female,2016,1512,2,,
Female,2016,1513,2,,
Male,2016,1514,2,,
Male,2016,1515,2,,
Male,2016,1516,2,,
Male,2016,1517,2,,
Male,2016,1518,2,,
Female,2016,1519,2,,
Male,2016,1520,2,,
Male,2016,1521,2,,
Female,2016,1522,2,,
Male,2016,1523,2,,
Female,2016,1524,2,,
Male,2016,1525,2,,
Male,2016,1526,2,,
Female,2016,1527,2,,
Female,2016,1528,2,,
Female,2016,1529,2,,
Female,2016,1530,2,,
Male,2016,1531,2,,
Male,2016,1532,2,,
Male,2016,1533,2,,
Male,2016,1534,2,,
Male,2016,1535,2,,
Male,2016,1536,2,,
Male,2016,1537,2,,
Male,2016,1538,2,,
Male,2016,1539,2,,
Female,2016,1540,2,,
Male,2016,1541,2,,
Male,2016,1542,2,,
Female,2016,1543,2,,
Male,2016,1544,2,,
Male,2016,1545,2,,
Male,2016,1546,2,,
Female,2016,1547,2,,
Male,2016,1548,2,,
Male,2016,1549,2,,
Male,2016,1550,2,,
Male,2016,1551,2,,
Androgynous,2016,1552,2,,
Male,2016,1553,2,,
Male,2016,1554,2,,
Female,2016,1555,2,,
Male,2016,1556,2,,
Male,2016,1557,2,,
Female,2016,1558,2,,
Female,2016,1559,2,,
Male,2016,1560,2,,
"male 9:1 female, roughly",2016,1561,2,,
Male,2016,1562,2,,
-1,2016,1563,2,,
Male,2016,1564,2,,
Female,2016,1565,2,,
Male,2016,1566,2,,
Male,2016,1567,2,,
Female,2016,1568,2,,
Male,2016,1569,2,,
Male,2016,1570,2,,
Female,2016,1571,2,,
Male,2016,1572,2,,
Male,2016,1573,2,,
Male,2016,1574,2,,
Male,2016,1575,2,,
Female,2016,1576,2,,
Male,2016,1577,2,,
Male,2016,1578,2,,
Male,2016,1579,2,,
Male,2016,1580,2,,
Female,2016,1581,2,,
Female,2016,1582,2,,
Female,2016,1583,2,,
Female,2016,1584,2,,
Female,2016,1585,2,,
Female,2016,1586,2,,
Male,2016,1587,2,,
Male,2016,1588,2,,
Male,2016,1589,2,,
Male,2016,1590,2,,
Male,2016,1591,2,,
Female,2016,1592,2,,
Male,2016,1593,2,,
Male,2016,1594,2,,
Male,2016,1595,2,,
Male,2016,1596,2,,
Female,2016,1597,2,,
Male,2016,1598,2,,
Female,2016,1599,2,,
Male,2016,1600,2,,
Male,2016,1601,2,,
Male,2016,1602,2,,
Male,2016,1603,2,,
Male,2016,1604,2,,
Female,2016,1605,2,,
Female,2016,1606,2,,
Male,2016,1607,2,,
Male,2016,1608,2,,
Female,2016,1609,2,,
Male,2016,1610,2,,
Male,2016,1611,2,,
Male,2016,1612,2,,
Male,2016,1613,2,,
Male,2016,1614,2,,
Male,2016,1615,2,,
Male,2016,1616,2,,
Male,2016,1617,2,,
Female,2016,1618,2,,
Male,2016,1619,2,,
Male,2016,1620,2,,
Male,2016,1621,2,,
Female,2016,1622,2,,
Male,2016,1623,2,,
Male,2016,1624,2,,
Male,2016,1625,2,,
Female,2016,1626,2,,
Male,2016,1627,2,,
Female,2016,1628,2,,
Male,2016,1629,2,,
Female,2016,1630,2,,
Female,2016,1631,2,,
Male,2016,1632,2,,
Other,2016,1633,2,,
Male,2016,1634,2,,
Male,2016,1635,2,,
Male,2016,1636,2,,
Female,2016,1637,2,,
Female,2016,1638,2,,
Female,2016,1639,2,,
Female,2016,1640,2,,
Male,2016,1641,2,,
Male,2016,1642,2,,
Female,2016,1643,2,,
Male,2016,1644,2,,
Female,2016,1645,2,,
Male,2016,1646,2,,
Male,2016,1647,2,,
Female,2016,1648,2,,
Female,2016,1649,2,,
Male,2016,1650,2,,
Female,2016,1651,2,,
Female,2016,1652,2,,
Male,2016,1653,2,,
Male,2016,1654,2,,
Male,2016,1655,2,,
Male,2016,1656,2,,
Female,2016,1657,2,,
Male,2016,1658,2,,
Male,2016,1659,2,,
Female,2016,1660,2,,
Male,2016,1661,2,,
Male,2016,1662,2,,
Male,2016,1663,2,,
Female,2016,1664,2,,
Male,2016,1665,2,,
Male,2016,1666,2,,
Male,2016,1667,2,,
Male,2016,1668,2,,
Male,2016,1669,2,,
Male,2016,1670,2,,
Male,2016,1671,2,,
Male,2016,1672,2,,
Female,2016,1673,2,,
Male,2016,1674,2,,
Male,2016,1675,2,,
Male,2016,1676,2,,
Female,2016,1677,2,,
Female,2016,1678,2,,
Male,2016,1679,2,,
Male,2016,1680,2,,
nb masculine,2016,1681,2,,
Female,2016,1682,2,,
Male,2016,1683,2,,
Male,2016,1684,2,,
Male,2016,1685,2,,
Male,2016,1686,2,,
Male,2016,1687,2,,
Female,2016,1688,2,,
Male,2016,1689,2,,
Female,2016,1690,2,,
Male,2016,1691,2,,
Male,2016,1692,2,,
Male,2016,1693,2,,
Male,2016,1694,2,,
Male,2016,1695,2,,
Male,2016,1696,2,,
Male,2016,1697,2,,
Male,2016,1698,2,,
Male,2016,1699,2,,
Male,2016,1700,2,,
Female,2016,1701,2,,
Male,2016,1702,2,,
Male,2016,1703,2,,
Male,2016,1704,2,,
Male,2016,1705,2,,
Male,2016,1706,2,,
Male,2016,1707,2,,
Female,2016,1708,2,,
Male,2016,1709,2,,
Male,2016,1710,2,,
Male,2016,1711,2,,
Male,2016,1712,2,,
Male,2016,1713,2,,
Male,2016,1714,2,,
Female,2016,1715,2,,
Male,2016,1716,2,,
Male,2016,1717,2,,
Female,2016,1718,2,,
Male,2016,1719,2,,
Male,2016,1720,2,,
Male,2016,1721,2,,
Female,2016,1722,2,,
Male,2016,1723,2,,
Male,2016,1724,2,,
Male,2016,1725,2,,
Male,2016,1726,2,,
Male,2016,1727,2,,
Female,2016,1728,2,,
Male,2016,1729,2,,
Male,2016,1730,2,,
Male,2016,1731,2,,
Male,2016,1732,2,,
Male,2016,1733,2,,
Male,2016,1734,2,,
Female,2016,1735,2,,
Female,2016,1736,2,,
Male,2016,1737,2,,
Male,2016,1738,2,,
Male,2016,1739,2,,
Male,2016,1740,2,,
Male,2016,1741,2,,
Male,2016,1742,2,,
Male,2016,1743,2,,
Male,2016,1744,2,,
Female,2016,1745,2,,
Male,2016,1746,2,,
Male,2016,1747,2,,
Male,2016,1748,2,,
Male,2016,1749,2,,
Male,2016,1750,2,,
Male,2016,1751,2,,
Female,2016,1752,2,,
Male,2016,1753,2,,
Male,2016,1754,2,,
Male,2016,1755,2,,
Male,2016,1756,2,,
Male,2016,1757,2,,
Male,2016,1758,2,,
Male,2016,1759,2,,
Male,2016,1760,2,,
Male,2016,1761,2,,
Female,2016,1762,2,,
none of your business,2016,1763,2,,
Male,2016,1764,2,,
Male,2016,1765,2,,
Male,2016,1766,2,,
Male,2016,1767,2,,
Female,2016,1768,2,,
Male,2016,1769,2,,
Male,2016,1770,2,,
Female,2016,1771,2,,
Male,2016,1772,2,,
Male,2016,1773,2,,
Male,2016,1774,2,,
Female,2016,1775,2,,
Male,2016,1776,2,,
Male,2016,1777,2,,
Male,2016,1778,2,,
Female,2016,1779,2,,
Female,2016,1780,2,,
Female,2016,1781,2,,
Male,2016,1782,2,,
Male,2016,1783,2,,
Male,2016,1784,2,,
Male,2016,1785,2,,
Male,2016,1786,2,,
Male,2016,1787,2,,
Female,2016,1788,2,,
Male,2016,1789,2,,
Male,2016,1790,2,,
Male,2016,1791,2,,
Male,2016,1792,2,,
Male,2016,1793,2,,
Male,2016,1794,2,,
Male,2016,1795,2,,
Male,2016,1796,2,,
Female,2016,1797,2,,
Male,2016,1798,2,,
Male,2016,1799,2,,
Male,2016,1800,2,,
Female,2016,1801,2,,
Male,2016,1802,2,,
Male,2016,1803,2,,
Male,2016,1804,2,,
Female,2016,1805,2,,
Male,2016,1806,2,,
Male,2016,1807,2,,
Male,2016,1808,2,,
Male,2016,1809,2,,
Male,2016,1810,2,,
Male,2016,1811,2,,
Male,2016,1812,2,,
Male,2016,1813,2,,
Male,2016,1814,2,,
Male,2016,1815,2,,
Male,2016,1816,2,,
Male,2016,1817,2,,
Male,2016,1818,2,,
Female,2016,1819,2,,
Female,2016,1820,2,,
Male,2016,1821,2,,
genderqueer,2016,1822,2,,
Male,2016,1823,2,,
Male,2016,1824,2,,
Male,2016,1825,2,,
Male,2016,1826,2,,
Female,2016,1827,2,,
Male,2016,1828,2,,
Male,2016,1829,2,,
Male,2016,1830,2,,
Male,2016,1831,2,,
Female,2016,1832,2,,
Male,2016,1833,2,,
Male,2016,1834,2,,
Female,2016,1835,2,,
Male,2016,1836,2,,
Male,2016,1837,2,,
Female,2016,1838,2,,
Male,2016,1839,2,,
Male,2016,1840,2,,
Male,2016,1841,2,,
Male,2016,1842,2,,
Male,2016,1843,2,,
Male,2016,1844,2,,
Male,2016,1845,2,,
Male,2016,1846,2,,
Male,2016,1847,2,,
Male,2016,1848,2,,
Male,2016,1849,2,,
Male,2016,1850,2,,
Male,2016,1851,2,,
Female,2016,1852,2,,
Male,2016,1853,2,,
Male,2016,1854,2,,
Male,2016,1855,2,,
Male,2016,1856,2,,
Female,2016,1857,2,,
Male,2016,1858,2,,
Male,2016,1859,2,,
Male,2016,1860,2,,
Male,2016,1861,2,,
Male,2016,1862,2,,
Male,2016,1863,2,,
Male,2016,1864,2,,
Male,2016,1865,2,,
Male,2016,1866,2,,
Female,2016,1867,2,,
Male,2016,1868,2,,
Male,2016,1869,2,,
Male,2016,1870,2,,
Female,2016,1871,2,,
